dataset,site,image,url,catami_substrate,partition,longitude,latitude
RLS_Ningaloo Marine Park_2015,912344877,NMP11_5m250715MaudRZ2_RSS (7),http://rls.tpac.org.au/pq/912344877/NMP11_5m250715MaudRZ2_RSS%20(7).JPG/,[4],train,113.76,-23.2101125
RLS_Ningaloo Marine Park_2015,912344878,NMP10_1.5m250715MaudRZ1_RSS (18),http://rls.tpac.org.au/pq/912344878/NMP10_1.5m250715MaudRZ1_RSS%20(18).JPG/,[4],train,113.761109515982,-23.2099775
RLS_Ningaloo Marine Park_2015,912344878,NMP10_1.5m250715MaudRZ1_RSS (16),http://rls.tpac.org.au/pq/912344878/NMP10_1.5m250715MaudRZ1_RSS%20(16).JPG/,[4],train,113.76097898469,-23.2099775
RLS_Ningaloo Marine Park_2015,912344878,NMP10_1.5m250715MaudRZ1_RSS (17),http://rls.tpac.org.au/pq/912344878/NMP10_1.5m250715MaudRZ1_RSS%20(17).JPG/,[2],train,113.761044250336,-23.2099775
RLS_Ningaloo Marine Park_2015,912344882,NMP19_1.3m270715MaudSZNth_RSS (18),http://rls.tpac.org.au/pq/912344882/NMP19_1.3m270715MaudSZNth_RSS%20(18).JPG/,[4],train,113.740841030288,-23.089595
RLS_Ningaloo Marine Park_2015,912344882,NMP19_1.3m270715MaudSZNth_RSS (6),http://rls.tpac.org.au/pq/912344882/NMP19_1.3m270715MaudSZNth_RSS%20(6).JPG/,[4],train,113.740247427249,-23.089865
RLS_Ningaloo Marine Park_2015,912344882,NMP19_1.3m270715MaudSZNth_RSS (3),http://rls.tpac.org.au/pq/912344882/NMP19_1.3m270715MaudSZNth_RSS%20(3).JPG/,[4],train,113.740098977443,-23.0899325
RLS_Ningaloo Marine Park_2015,912344878,NMP10_1.5m250715MaudRZ1_RSS (22),http://rls.tpac.org.au/pq/912344878/NMP10_1.5m250715MaudRZ1_RSS%20(22).JPG/,[4],train,113.761370578565,-23.2099775
RLS_Ningaloo Marine Park_2015,912344877,NMP11_5m250715MaudRZ2_RSS (22),http://rls.tpac.org.au/pq/912344877/NMP11_5m250715MaudRZ2_RSS%20(22).JPG/,[4],train,113.76,-23.21045
RLS_Ningaloo Marine Park_2015,912344877,NMP11_5m250715MaudRZ2_RSS (24),http://rls.tpac.org.au/pq/912344877/NMP11_5m250715MaudRZ2_RSS%20(24).JPG/,[4],train,113.76,-23.210495
RLS_Ningaloo Marine Park_2015,912344878,NMP10_1.5m250715MaudRZ1_RSS (10),http://rls.tpac.org.au/pq/912344878/NMP10_1.5m250715MaudRZ1_RSS%20(10).JPG/,[4],train,113.760587390814,-23.2099775
RLS_Ningaloo Marine Park_2015,912344878,NMP10_1.5m250715MaudRZ1_RSS (6),http://rls.tpac.org.au/pq/912344878/NMP10_1.5m250715MaudRZ1_RSS%20(6).JPG/,[4],train,113.76032632823,-23.2099775
RLS_Ningaloo Marine Park_2015,912344882,NMP19_1.3m270715MaudSZNth_RSS (17),http://rls.tpac.org.au/pq/912344882/NMP19_1.3m270715MaudSZNth_RSS%20(17).JPG/,[4],train,113.740791575352,-23.0896175
RLS_Ningaloo Marine Park_2015,912344882,NMP19_1.3m270715MaudSZNth_RSS (12),http://rls.tpac.org.au/pq/912344882/NMP19_1.3m270715MaudSZNth_RSS%20(12).JPG/,[4],train,113.740544267994,-23.08973
RLS_Ningaloo Marine Park_2015,912344882,NMP19_1.3m270715MaudSZNth_RSS (9),http://rls.tpac.org.au/pq/912344882/NMP19_1.3m270715MaudSZNth_RSS%20(9).JPG/,[4],train,113.740395857431,-23.0897975
RLS_Ningaloo Marine Park_2015,912344878,NMP10_1.5m250715MaudRZ1_RSS (21),http://rls.tpac.org.au/pq/912344878/NMP10_1.5m250715MaudRZ1_RSS%20(21).JPG/,[4],train,113.761305312919,-23.2099775
RLS_Ningaloo Marine Park_2015,912344882,NMP19_1.3m270715MaudSZNth_RSS (10),http://rls.tpac.org.au/pq/912344882/NMP19_1.3m270715MaudSZNth_RSS%20(10).JPG/,[4],train,113.740445329798,-23.089775
RLS_Ningaloo Marine Park_2015,912344878,NMP10_1.5m250715MaudRZ1_RSS (15),http://rls.tpac.org.au/pq/912344878/NMP10_1.5m250715MaudRZ1_RSS%20(15).JPG/,[2],train,113.760913719044,-23.2099775
RLS_Ningaloo Marine Park_2015,912344912,NMP19JEH1.2m27072015MaudSZNorth13,http://rls.tpac.org.au/pq/912344912/NMP19JEH1.2m27072015MaudSZNorth13.jpg/,[4],train,113.74,-23.09
RLS_Ningaloo Marine Park_2015,912344878,NMP10_1.5m250715MaudRZ1_RSS (12),http://rls.tpac.org.au/pq/912344878/NMP10_1.5m250715MaudRZ1_RSS%20(12).JPG/,[4],train,113.760717922106,-23.2099775
RLS_Ningaloo Marine Park_2015,912344878,NMP10_1.5m250715MaudRZ1_RSS (19),http://rls.tpac.org.au/pq/912344878/NMP10_1.5m250715MaudRZ1_RSS%20(19).JPG/,[4],train,113.761174781628,-23.2099775
RLS_Ningaloo Marine Park_2015,912344878,NMP10_1.5m250715MaudRZ1_RSS (11),http://rls.tpac.org.au/pq/912344878/NMP10_1.5m250715MaudRZ1_RSS%20(11).JPG/,[4],train,113.76065265646,-23.2099775
RLS_Ningaloo Marine Park_2015,912344878,NMP10_1.5m250715MaudRZ1_RSS (4),http://rls.tpac.org.au/pq/912344878/NMP10_1.5m250715MaudRZ1_RSS%20(4).JPG/,[4],train,113.760195796938,-23.2099775
RLS_Ningaloo Marine Park_2015,912344912,NMP19JEH1.2m27072015MaudSZNorth17,http://rls.tpac.org.au/pq/912344912/NMP19JEH1.2m27072015MaudSZNorth17.jpg/,[4],train,113.74,-23.0901575
RLS_Ningaloo Marine Park_2015,912344912,NMP19JEH1.2m27072015MaudSZNorth11,http://rls.tpac.org.au/pq/912344912/NMP19JEH1.2m27072015MaudSZNorth11.jpg/,[4],train,113.74,-23.0901125
RLS_Ningaloo Marine Park_2015,912344912,NMP19JEH1.2m27072015MaudSZNorth6,http://rls.tpac.org.au/pq/912344912/NMP19JEH1.2m27072015MaudSZNorth6.jpg/,[4],train,113.74,-23.09009
RLS_Ningaloo Marine Park_2015,912344912,NMP19JEH1.2m27072015MaudSZNorth10,http://rls.tpac.org.au/pq/912344912/NMP19JEH1.2m27072015MaudSZNorth10.jpg/,[4],train,113.74,-23.0900225
RLS_Ningaloo Marine Park_2015,912344916,NMP1JEH2m01082015PointMaudOuter21,http://rls.tpac.org.au/pq/912344916/NMP1JEH2m01082015PointMaudOuter21.jpg/,[2],train,113.749896960489,-23.1100225
RLS_Ningaloo Marine Park_2015,912344912,NMP19JEH1.2m27072015MaudSZNorth12,http://rls.tpac.org.au/pq/912344912/NMP19JEH1.2m27072015MaudSZNorth12.jpg/,[4],train,113.74,-23.0902475
RLS_Ningaloo Marine Park_2015,912344912,NMP19JEH1.2m27072015MaudSZNorth14,http://rls.tpac.org.au/pq/912344912/NMP19JEH1.2m27072015MaudSZNorth14.jpg/,[4],train,113.74,-23.0902925
RLS_Ningaloo Marine Park_2015,912344916,NMP1_010815_2m_PointMaudOuter_TPC (2),http://rls.tpac.org.au/pq/912344916/NMP1_010815_2m_PointMaudOuter_TPC%20(2).JPG/,[4],train,113.748608160002,-23.110585
RLS_Ningaloo Marine Park_2015,912344912,NMP19JEH1.2m27072015MaudSZNorth16,http://rls.tpac.org.au/pq/912344912/NMP19JEH1.2m27072015MaudSZNorth16.jpg/,[4],train,113.74,-23.09036
RLS_Ningaloo Marine Park_2015,912344916,NMP1JEH2m01082015PointMaudOuter5,http://rls.tpac.org.au/pq/912344916/NMP1JEH2m01082015PointMaudOuter5.jpg/,[4],train,113.749484706904,-23.1102025
RLS_Ningaloo Marine Park_2015,912344916,NMP1JEH2m01082015PointMaudOuter20,http://rls.tpac.org.au/pq/912344916/NMP1JEH2m01082015PointMaudOuter20.jpg/,[4],train,113.749433164454,-23.110225
RLS_Ningaloo Marine Park_2015,912344916,NMP1JEH2m01082015PointMaudOuter9,http://rls.tpac.org.au/pq/912344916/NMP1JEH2m01082015PointMaudOuter9.jpg/,[4],train,113.749226970747,-23.110315
RLS_Ningaloo Marine Park_2015,912344916,NMP1_010815_2m_PointMaudOuter_TPC (8),http://rls.tpac.org.au/pq/912344916/NMP1_010815_2m_PointMaudOuter_TPC%20(8).JPG/,[4],train,113.748298625369,-23.11072
RLS_Ningaloo Marine Park_2015,912344916,NMP1_010815_2m_PointMaudOuter_TPC (7),http://rls.tpac.org.au/pq/912344916/NMP1_010815_2m_PointMaudOuter_TPC%20(7).JPG/,[4],train,113.748350220462,-23.1106975
RLS_Ningaloo Marine Park_2015,912344916,NMP1_010815_2m_PointMaudOuter_TPC (6),http://rls.tpac.org.au/pq/912344916/NMP1_010815_2m_PointMaudOuter_TPC%20(6).JPG/,[4],train,113.74840181316,-23.110675
RLS_Ningaloo Marine Park_2015,912344916,NMP1JEH2m01082015PointMaudOuter18,http://rls.tpac.org.au/pq/912344916/NMP1JEH2m01082015PointMaudOuter18.jpg/,[2],train,113.748866039687,-23.1104725
RLS_Ningaloo Marine Park_2015,912344916,NMP1JEH2m01082015PointMaudOuter7,http://rls.tpac.org.au/pq/912344916/NMP1JEH2m01082015PointMaudOuter7.jpg/,[4],train,113.749123859547,-23.11036
RLS_Ningaloo Marine Park_2015,912344916,NMP1JEH2m01082015PointMaudOuter13,http://rls.tpac.org.au/pq/912344916/NMP1JEH2m01082015PointMaudOuter13.jpg/,[4],train,113.74927852276,-23.1102925
RLS_Ningaloo Marine Park_2015,912344916,NMP1_010815_2m_PointMaudOuter_TPC (13),http://rls.tpac.org.au/pq/912344916/NMP1_010815_2m_PointMaudOuter_TPC%20(13).JPG/,[4],train,113.748040613961,-23.1108325
RLS_Ningaloo Marine Park_2015,912344916,NMP1_010815_2m_PointMaudOuter_TPC (15),http://rls.tpac.org.au/pq/912344916/NMP1_010815_2m_PointMaudOuter_TPC%20(15).JPG/,[4],train,113.747937392621,-23.1108775
RLS_Ningaloo Marine Park_2015,912344916,NMP1_010815_2m_PointMaudOuter_TPC (11),http://rls.tpac.org.au/pq/912344916/NMP1_010815_2m_PointMaudOuter_TPC%20(11).JPG/,[2],train,113.748143825713,-23.1107875
RLS_Ningaloo Marine Park_2015,912344916,NMP1_010815_2m_PointMaudOuter_TPC (10),http://rls.tpac.org.au/pq/912344916/NMP1_010815_2m_PointMaudOuter_TPC%20(10).JPG/,[4],train,113.748195427995,-23.110765
RLS_Ningaloo Marine Park_2015,912344916,NMP1_010815_2m_PointMaudOuter_TPC (9),http://rls.tpac.org.au/pq/912344916/NMP1_010815_2m_PointMaudOuter_TPC%20(9).JPG/,[4],train,113.74824702788,-23.1107425
RLS_Ningaloo Marine Park_2015,912344916,NMP1JEH2m01082015PointMaudOuter11,http://rls.tpac.org.au/pq/912344916/NMP1JEH2m01082015PointMaudOuter11.jpg/,[4],train,113.749330072382,-23.11027
RLS_Ningaloo Marine Park_2015,912344916,NMP1_010815_2m_PointMaudOuter_TPC (19),http://rls.tpac.org.au/pq/912344916/NMP1_010815_2m_PointMaudOuter_TPC%20(19).JPG/,[4],train,113.747730921169,-23.1109675
RLS_Ningaloo Marine Park_2015,912344916,NMP1_010815_2m_PointMaudOuter_TPC (17),http://rls.tpac.org.au/pq/912344916/NMP1_010815_2m_PointMaudOuter_TPC%20(17).JPG/,[4],train,113.747834161691,-23.1109225
RLS_Ningaloo Marine Park_2015,912344916,NMP1_010815_2m_PointMaudOuter_TPC (14),http://rls.tpac.org.au/pq/912344916/NMP1_010815_2m_PointMaudOuter_TPC%20(14).JPG/,[4],train,113.74798900449,-23.110855
RLS_Ningaloo Marine Park_2015,912344932,NMP1_KRS3-8m_01082015PointMaudOuter (14),http://rls.tpac.org.au/pq/912344932/NMP1_KRS3-8m_01082015PointMaudOuter%20(14).JPG/,[4],train,113.75,-23.109685
RLS_Ningaloo Marine Park_2015,912344932,NMP1_KRS3-8m_01082015PointMaudOuter (11),http://rls.tpac.org.au/pq/912344932/NMP1_KRS3-8m_01082015PointMaudOuter%20(11).JPG/,[4],train,113.75,-23.1097525
RLS_Ningaloo Marine Park_2015,912344932,NMP1_KRS3-8m_01082015PointMaudOuter (13),http://rls.tpac.org.au/pq/912344932/NMP1_KRS3-8m_01082015PointMaudOuter%20(13).JPG/,[4],train,113.75,-23.1097075
RLS_Ningaloo Marine Park_2015,912344932,NMP1_KRS3-8m_01082015PointMaudOuter (12),http://rls.tpac.org.au/pq/912344932/NMP1_KRS3-8m_01082015PointMaudOuter%20(12).JPG/,[4],train,113.75,-23.10973
RLS_Ningaloo Marine Park_2015,912344932,NMP1_KRS3-8m_01082015PointMaudOuter (10),http://rls.tpac.org.au/pq/912344932/NMP1_KRS3-8m_01082015PointMaudOuter%20(10).JPG/,[4],train,113.75,-23.109775
RLS_Ningaloo Marine Park_2015,912344932,NMP1_KRS3-8m_01082015PointMaudOuter (8),http://rls.tpac.org.au/pq/912344932/NMP1_KRS3-8m_01082015PointMaudOuter%20(8).JPG/,[4],train,113.75,-23.10982
RLS_Ningaloo Marine Park_2015,912344932,NMP1_KRS3-8m_01082015PointMaudOuter (7),http://rls.tpac.org.au/pq/912344932/NMP1_KRS3-8m_01082015PointMaudOuter%20(7).JPG/,[4],train,113.75,-23.1098425
RLS_Ningaloo Marine Park_2015,912344932,NMP1_KRS3-8m_01082015PointMaudOuter (5),http://rls.tpac.org.au/pq/912344932/NMP1_KRS3-8m_01082015PointMaudOuter%20(5).JPG/,[4],train,113.75,-23.1098875
RLS_Ningaloo Marine Park_2015,912344932,NMP1_KRS3-8m_01082015PointMaudOuter (4),http://rls.tpac.org.au/pq/912344932/NMP1_KRS3-8m_01082015PointMaudOuter%20(4).JPG/,[4],train,113.75,-23.10991
RLS_Ningaloo Marine Park_2015,912344932,NMP1_KRS3-8m_01082015PointMaudOuter (3),http://rls.tpac.org.au/pq/912344932/NMP1_KRS3-8m_01082015PointMaudOuter%20(3).JPG/,[4],train,113.75,-23.1099325
RLS_Ningaloo Marine Park_2015,912344936,NMP10JWT2m250715MaudRZ1 (13),http://rls.tpac.org.au/pq/912344936/NMP10JWT2m250715MaudRZ1%20(13).JPG/,[4],train,113.76,-23.2102475
RLS_Ningaloo Marine Park_2015,912344932,NMP1_KRS3-8m_01082015PointMaudOuter (15),http://rls.tpac.org.au/pq/912344932/NMP1_KRS3-8m_01082015PointMaudOuter%20(15).JPG/,[4],train,113.75,-23.1096625
RLS_Ningaloo Marine Park_2019,912352693,NMP11_5m150819MaudRZ2_RSS (6),http://rls.tpac.org.au/pq/912352693/NMP11_5m150819MaudRZ2_RSS%20(6).JPG/,[4],train,113.76,-23.21009
RLS_Ningaloo Marine Park_2019,912352693,NMP11_5m150819MaudRZ2_RSS (10),http://rls.tpac.org.au/pq/912352693/NMP11_5m150819MaudRZ2_RSS%20(10).JPG/,[4],train,113.76,-23.21018
RLS_Ningaloo Marine Park_2015,912344932,NMP1_KRS3-8m_01082015PointMaudOuter (16),http://rls.tpac.org.au/pq/912344932/NMP1_KRS3-8m_01082015PointMaudOuter%20(16).JPG/,[4],train,113.75,-23.10964
RLS_Ningaloo Marine Park_2019,912352693,NMP11_5m150819MaudRZ2_RSS (8),http://rls.tpac.org.au/pq/912352693/NMP11_5m150819MaudRZ2_RSS%20(8).JPG/,[2],train,113.76,-23.210135
RLS_Ningaloo Marine Park_2015,912344932,NMP1_KRS3-8m_01082015PointMaudOuter (19),http://rls.tpac.org.au/pq/912344932/NMP1_KRS3-8m_01082015PointMaudOuter%20(19).JPG/,[4],train,113.75,-23.1095725
RLS_Ningaloo Marine Park_2015,912344936,NMP10JWT2m250715MaudRZ1 (5),http://rls.tpac.org.au/pq/912344936/NMP10JWT2m250715MaudRZ1%20(5).JPG/,[4],train,113.76,-23.2100675
RLS_Ningaloo Marine Park_2015,912344936,NMP10JWT2m250715MaudRZ1 (15),http://rls.tpac.org.au/pq/912344936/NMP10JWT2m250715MaudRZ1%20(15).JPG/,[4],train,113.76,-23.2102925
RLS_Ningaloo Marine Park_2019,912352693,NMP11_5m150819MaudRZ2_RSS (3),http://rls.tpac.org.au/pq/912352693/NMP11_5m150819MaudRZ2_RSS%20(3).JPG/,[4],train,113.76,-23.2100225
RLS_Ningaloo Marine Park_2019,912352693,NMP11_5m150819MaudRZ2_RSS (14),http://rls.tpac.org.au/pq/912352693/NMP11_5m150819MaudRZ2_RSS%20(14).JPG/,[4],train,113.76,-23.21027
RLS_Ningaloo Marine Park_2019,912352693,NMP11_5m150819MaudRZ2_RSS (21),http://rls.tpac.org.au/pq/912352693/NMP11_5m150819MaudRZ2_RSS%20(21).JPG/,[2],train,113.76,-23.2104275
RLS_Ningaloo Marine Park_2015,912344936,NMP10JWT2m250715MaudRZ1 (20),http://rls.tpac.org.au/pq/912344936/NMP10JWT2m250715MaudRZ1%20(20).JPG/,[4],train,113.76,-23.210405
RLS_Ningaloo Marine Park_2015,912344932,NMP1_KRS3-8m_01082015PointMaudOuter (17),http://rls.tpac.org.au/pq/912344932/NMP1_KRS3-8m_01082015PointMaudOuter%20(17).JPG/,[4],train,113.75,-23.1096175
RLS_Ningaloo Marine Park_2019,912352692,NMP10_2.3m150819MaudRZ1_RSS (11),http://rls.tpac.org.au/pq/912352692/NMP10_2.3m150819MaudRZ1_RSS%20(11).JPG/,[4],train,113.759347163535,-23.2102025
RLS_Ningaloo Marine Park_2015,912344932,NMP1_KRS3-8m_01082015PointMaudOuter (18),http://rls.tpac.org.au/pq/912344932/NMP1_KRS3-8m_01082015PointMaudOuter%20(18).JPG/,[4],train,113.75,-23.109595
RLS_Ningaloo Marine Park_2015,912344936,NMP10JWT2m250715MaudRZ1 (19),http://rls.tpac.org.au/pq/912344936/NMP10JWT2m250715MaudRZ1%20(19).JPG/,[4],train,113.76,-23.2103825
RLS_Ningaloo Marine Park_2015,912344936,NMP10JWT2m250715MaudRZ1 (22),http://rls.tpac.org.au/pq/912344936/NMP10JWT2m250715MaudRZ1%20(22).JPG/,[4],train,113.76,-23.21045
RLS_Ningaloo Marine Park_2019,912352692,NMP10_2.3m150819MaudRZ1_RSS (8),http://rls.tpac.org.au/pq/912352692/NMP10_2.3m150819MaudRZ1_RSS%20(8).JPG/,[4],train,113.759543056487,-23.210135
RLS_Ningaloo Marine Park_2019,912352692,NMP10_2.3m150819MaudRZ1_RSS (12),http://rls.tpac.org.au/pq/912352692/NMP10_2.3m150819MaudRZ1_RSS%20(12).JPG/,[4],train,113.759281857878,-23.210225
RLS_Ningaloo Marine Park_2015,912344936,NMP10JWT2m250715MaudRZ1 (18),http://rls.tpac.org.au/pq/912344936/NMP10JWT2m250715MaudRZ1%20(18).JPG/,[4],train,113.76,-23.21036
RLS_Ningaloo Marine Park_2015,912344936,NMP10JWT2m250715MaudRZ1 (7),http://rls.tpac.org.au/pq/912344936/NMP10JWT2m250715MaudRZ1%20(7).JPG/,[4],train,113.76,-23.2101125
RLS_Ningaloo Marine Park_2015,912344936,NMP10JWT2m250715MaudRZ1 (6),http://rls.tpac.org.au/pq/912344936/NMP10JWT2m250715MaudRZ1%20(6).JPG/,[4],train,113.76,-23.21009
RLS_Ningaloo Marine Park_2019,912352692,NMP10_2.3m150819MaudRZ1_RSS (4),http://rls.tpac.org.au/pq/912352692/NMP10_2.3m150819MaudRZ1_RSS%20(4).JPG/,[4],train,113.759804191065,-23.210045
RLS_Ningaloo Marine Park_2019,912352693,NMP11_5m150819MaudRZ2_RSS (11),http://rls.tpac.org.au/pq/912352693/NMP11_5m150819MaudRZ2_RSS%20(11).JPG/,[4],train,113.76,-23.2102025
RLS_Ningaloo Marine Park_2019,912352692,NMP10_2.3m150819MaudRZ1_RSS (21),http://rls.tpac.org.au/pq/912352692/NMP10_2.3m150819MaudRZ1_RSS%20(21).JPG/,[4],train,113.758693926725,-23.2104275
RLS_Ningaloo Marine Park_2015,912344936,NMP10JWT2m250715MaudRZ1 (14),http://rls.tpac.org.au/pq/912344936/NMP10JWT2m250715MaudRZ1%20(14).JPG/,[4],train,113.76,-23.21027
RLS_Ningaloo Marine Park_2015,912344936,NMP10JWT2m250715MaudRZ1 (17),http://rls.tpac.org.au/pq/912344936/NMP10JWT2m250715MaudRZ1%20(17).JPG/,[4],train,113.76,-23.2103375
RLS_Ningaloo Marine Park_2015,912344936,NMP10JWT2m250715MaudRZ1 (21),http://rls.tpac.org.au/pq/912344936/NMP10JWT2m250715MaudRZ1%20(21).JPG/,[4],train,113.76,-23.2104275
RLS_Ningaloo Marine Park_2015,912344936,NMP10JWT2m250715MaudRZ1 (11),http://rls.tpac.org.au/pq/912344936/NMP10JWT2m250715MaudRZ1%20(11).JPG/,[4],train,113.76,-23.2102025
RLS_Ningaloo Marine Park_2015,912344936,NMP10JWT2m250715MaudRZ1 (10),http://rls.tpac.org.au/pq/912344936/NMP10JWT2m250715MaudRZ1%20(10).JPG/,[2],train,113.76,-23.21018
RLS_Ningaloo Marine Park_2019,912352692,NMP10_2.3m150819MaudRZ1_RSS (18),http://rls.tpac.org.au/pq/912352692/NMP10_2.3m150819MaudRZ1_RSS%20(18).JPG/,[4],train,113.758889939835,-23.21036
RLS_Ningaloo Marine Park_2019,912352693,NMP11_5m150819MaudRZ2_RSS (17),http://rls.tpac.org.au/pq/912352693/NMP11_5m150819MaudRZ2_RSS%20(17).JPG/,[4],train,113.76,-23.2103375
RLS_Ningaloo Marine Park_2015,912344912,NMP19JEH1.2m27072015MaudSZNorth15,http://rls.tpac.org.au/pq/912344912/NMP19JEH1.2m27072015MaudSZNorth15.jpg/,[4],train,113.74,-23.090315
RLS_Ningaloo Marine Park_2015,912344881,NMP20_8m270715OysterRks_RSS (14),http://rls.tpac.org.au/pq/912344881/NMP20_8m270715OysterRks_RSS%20(14).JPG/,[4],test,113.82,-23.04027
RLS_Ningaloo Marine Park_2015,912344881,NMP20_8m270715OysterRks_RSS (3),http://rls.tpac.org.au/pq/912344881/NMP20_8m270715OysterRks_RSS%20(3).JPG/,[4],test,113.82,-23.0400225
RLS_Ningaloo Marine Park_2015,912344926,NMP20_KRS8-6m_27072015OysterRocksBouy (20),http://rls.tpac.org.au/pq/912344926/NMP20_KRS8-6m_27072015OysterRocksBouy%20(20).JPG/,[4],test,113.82,-23.03955
RLS_Ningaloo Marine Park_2015,912344926,NMP20_KRS8-6m_27072015OysterRocksBouy (13),http://rls.tpac.org.au/pq/912344926/NMP20_KRS8-6m_27072015OysterRocksBouy%20(13).JPG/,[4],test,113.82,-23.0397075
RLS_Ningaloo Marine Park_2015,912344895,NMP2_250715_2.5m_PointMaudInner_BKJ (13),http://rls.tpac.org.au/pq/912344895/NMP2_250715_2.5m_PointMaudInner_BKJ%20(13).JPG/,[4],test,113.759368578128,-23.1202475
RLS_Ningaloo Marine Park_2015,912344924,NMP2_KRS3-3m_25072015PointMaudInner (19),http://rls.tpac.org.au/pq/912344924/NMP2_KRS3-3m_25072015PointMaudInner%20(19).JPG/,[4],test,113.76,-23.1199775
RLS_Ningaloo Marine Park_2015,912344896,NMP2_250715_3.0m_PointMaudInner_BKJ (23),http://rls.tpac.org.au/pq/912344896/NMP2_250715_3.0m_PointMaudInner_BKJ%20(23).JPG/,[4],test,113.75884211777,-23.1204725
RLS_Ningaloo Marine Park_2015,912344896,NMP2_250715_3.0m_PointMaudInner_BKJ (3),http://rls.tpac.org.au/pq/912344896/NMP2_250715_3.0m_PointMaudInner_BKJ%20(3).JPG/,[4],test,113.759894788046,-23.1200225
RLS_Ningaloo Marine Park_2015,912344895,NMP2_250715_2.5m_PointMaudInner_BKJ (10),http://rls.tpac.org.au/pq/912344895/NMP2_250715_2.5m_PointMaudInner_BKJ%20(10).JPG/,[4],test,113.759526467388,-23.12018
RLS_Ningaloo Marine Park_2015,912344896,NMP2_250715_3.0m_PointMaudInner_BKJ (14),http://rls.tpac.org.au/pq/912344896/NMP2_250715_3.0m_PointMaudInner_BKJ%20(14).JPG/,[4],test,113.759315943367,-23.12027
RLS_Ningaloo Marine Park_2015,912344881,NMP20_8m270715OysterRks_RSS (11),http://rls.tpac.org.au/pq/912344881/NMP20_8m270715OysterRks_RSS%20(11).JPG/,[4],test,113.82,-23.0402025
RLS_Ningaloo Marine Park_2015,912344896,NMP2_250715_3.0m_PointMaudInner_BKJ (20),http://rls.tpac.org.au/pq/912344896/NMP2_250715_3.0m_PointMaudInner_BKJ%20(20).JPG/,[4],test,113.75900008219,-23.120405
RLS_Ningaloo Marine Park_2015,912344911,NMP20JEH5m27072015OysterRocks1,http://rls.tpac.org.au/pq/912344911/NMP20JEH5m27072015OysterRocks1.jpg/,[4],test,113.82,-23.03964
RLS_Ningaloo Marine Park_2015,912344911,NMP20JEH5m27072015OysterRocks7,http://rls.tpac.org.au/pq/912344911/NMP20JEH5m27072015OysterRocks7.jpg/,[4],test,113.82,-23.0398425
RLS_Ningaloo Marine Park_2015,912344895,NMP2_250715_2.5m_PointMaudInner_BKJ (22),http://rls.tpac.org.au/pq/912344895/NMP2_250715_2.5m_PointMaudInner_BKJ%20(22).JPG/,[4],test,113.758894775084,-23.12045
RLS_Ningaloo Marine Park_2015,912344924,NMP2_KRS3-3m_25072015PointMaudInner (18),http://rls.tpac.org.au/pq/912344924/NMP2_KRS3-3m_25072015PointMaudInner%20(18).JPG/,[4],test,113.76,-23.1199775
RLS_Ningaloo Marine Park_2015,912344924,NMP2_KRS3-3m_25072015PointMaudInner (13),http://rls.tpac.org.au/pq/912344924/NMP2_KRS3-3m_25072015PointMaudInner%20(13).JPG/,[4],test,113.76,-23.1199775
RLS_Ningaloo Marine Park_2015,912344881,NMP20_8m270715OysterRks_RSS (19),http://rls.tpac.org.au/pq/912344881/NMP20_8m270715OysterRks_RSS%20(19).JPG/,[4],test,113.82,-23.0403825
RLS_Ningaloo Marine Park_2015,912344895,NMP2_250715_2.5m_PointMaudInner_BKJ (14),http://rls.tpac.org.au/pq/912344895/NMP2_250715_2.5m_PointMaudInner_BKJ%20(14).JPG/,[4],test,113.759315943367,-23.12027
RLS_Ningaloo Marine Park_2015,912344924,NMP2_KRS3-3m_25072015PointMaudInner (20),http://rls.tpac.org.au/pq/912344924/NMP2_KRS3-3m_25072015PointMaudInner%20(20).JPG/,[4],test,113.76,-23.1199775
RLS_Ningaloo Marine Park_2015,912344895,NMP2_250715_2.5m_PointMaudInner_BKJ (6),http://rls.tpac.org.au/pq/912344895/NMP2_250715_2.5m_PointMaudInner_BKJ%20(6).JPG/,[4],test,113.759736951351,-23.12009
RLS_Ningaloo Marine Park_2015,912344896,NMP2_250715_3.0m_PointMaudInner_BKJ (11),http://rls.tpac.org.au/pq/912344896/NMP2_250715_3.0m_PointMaudInner_BKJ%20(11).JPG/,[4],test,113.759473840138,-23.1202025
RLS_Ningaloo Marine Park_2015,912344895,NMP2_250715_2.5m_PointMaudInner_BKJ (7),http://rls.tpac.org.au/pq/912344895/NMP2_250715_2.5m_PointMaudInner_BKJ%20(7).JPG/,[4],test,113.759684334115,-23.1201125
RLS_Ningaloo Marine Park_2015,912344895,NMP2_250715_2.5m_PointMaudInner_BKJ (18),http://rls.tpac.org.au/pq/912344895/NMP2_250715_2.5m_PointMaudInner_BKJ%20(18).JPG/,[4],test,113.759105379271,-23.12036
RLS_Ningaloo Marine Park_2015,912344911,NMP20JEH5m27072015OysterRocks13,http://rls.tpac.org.au/pq/912344911/NMP20JEH5m27072015OysterRocks13.jpg/,[4],test,113.82,-23.0397075
RLS_Ningaloo Marine Park_2015,912344926,NMP20_KRS8-6m_27072015OysterRocksBouy (10),http://rls.tpac.org.au/pq/912344926/NMP20_KRS8-6m_27072015OysterRocksBouy%20(10).JPG/,[2],test,113.82,-23.039775
