dataset,site,image,url,substrate,partition,longitude,latitude
German_Bank_2010,Lp11,Lp11_258131859,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258131859.JPG,[3],train,-66.38043501,43.449269
German_Bank_2010,Lp11,Lp11_258131915,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258131915.JPG,[3],train,-66.38049663,43.44905542
German_Bank_2010,Lp11,Lp11_258131931,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258131931.JPG,[3],train,-66.38056198,43.44884333
German_Bank_2010,Lp11,Lp11_258131947,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258131947.JPG,[3],train,-66.38063103,43.44862655
German_Bank_2010,Lp11,Lp11_258132002,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132002.JPG,[3],train,-66.38069176,43.44843541
German_Bank_2010,Lp11,Lp11_258132018,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132018.JPG,[3],train,-66.38075984,43.44822404
German_Bank_2010,Lp11,Lp11_258132034,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132034.JPG,[3],train,-66.38082466,43.44802364
German_Bank_2010,Lp11,Lp11_258132050,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132050.JPG,[2],train,-66.38089237,43.44781351
German_Bank_2010,Lp11,Lp11_258132106,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132106.JPG,[2],train,-66.38095384,43.44761776
German_Bank_2010,Lp11,Lp11_258132122,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132122.JPG,[2],train,-66.38101144,43.44742523
German_Bank_2010,Lp11,Lp11_258132138,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132138.JPG,[2],train,-66.38107384,43.44721322
German_Bank_2010,Lp11,Lp11_258132154,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132154.JPG,[2],train,-66.3811385,43.44699514
German_Bank_2010,Lp11,Lp11_258132209,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132209.JPG,[3],train,-66.3811973,43.44680022
German_Bank_2010,Lp11,Lp11_258132225,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132225.JPG,[2],dropped,-66.38126189,43.44658689
German_Bank_2010,Lp11,Lp11_258132241,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132241.JPG,[2],dropped,-66.3813247,43.44638279
German_Bank_2010,Lp11,Lp11_258132257,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132257.JPG,[2],test,-66.3813879,43.44617348
German_Bank_2010,Lp11,Lp11_258132313,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132313.JPG,[2],test,-66.38144374,43.44598154
German_Bank_2010,Lp11,Lp11_258132329,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132329.JPG,[3],test,-66.38150093,43.44578586
German_Bank_2010,Lp11,Lp11_258132345,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132345.JPG,[2],dropped,-66.38156329,43.44558215
German_Bank_2010,Lp11,Lp11_258132355,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132355.JPG,[2],dropped,-66.3816014,43.44545987
German_Bank_2010,Lp11,Lp11_258132400,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132400.JPG,[2],dropped,-66.38162401,43.44538669
German_Bank_2010,Lp11,Lp11_258132416,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132416.JPG,[2],train,-66.38169046,43.44517005
German_Bank_2010,Lp11,Lp11_258132432,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132432.JPG,[2],train,-66.38175811,43.44494888
German_Bank_2010,Lp11,Lp11_258132447,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132447.JPG,[2],train,-66.3818173,43.44475718
German_Bank_2010,Lp11,Lp11_258132503,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132503.JPG,[3],train,-66.38188371,43.44455012
German_Bank_2010,Lp11,Lp11_258132507,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132507.JPG,[2],train,-66.38189936,43.44450261
German_Bank_2010,Lp11,Lp11_258132518,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132518.JPG,[3],train,-66.38194461,43.44436713
German_Bank_2010,Lp11,Lp11_258132534,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132534.JPG,[2],train,-66.38201337,43.44416351
German_Bank_2010,Lp11,Lp11_258132549,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132549.JPG,[2],train,-66.38208486,43.44395322
German_Bank_2010,Lp11,Lp11_258132606,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132606.JPG,[2],train,-66.38215678,43.443742
German_Bank_2010,Lp11,Lp11_258132621,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132621.JPG,[2],train,-66.38222616,43.44353867
German_Bank_2010,Lp11,Lp11_258132637,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132637.JPG,[3],train,-66.38228337,43.44336452
German_Bank_2010,Lp11,Lp11_258132653,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132653.JPG,[3],train,-66.38234925,43.44315963
German_Bank_2010,Lp11,Lp11_258132705,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132705.JPG,[2],train,-66.38239974,43.44300727
German_Bank_2010,Lp11,Lp11_258132709,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp11/Lp11_258132709.JPG,[2],train,-66.38242221,43.44294036
German_Bank_2010,Lp14,Lp14_261134013,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134013.JPG,[4],test,-66.12611129,43.41670609
German_Bank_2010,Lp14,Lp14_261134029,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134029.JPG,[4],dropped,-66.12591815,43.41680544
German_Bank_2010,Lp14,Lp14_261134045,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134045.JPG,[4],dropped,-66.12572323,43.41690155
German_Bank_2010,Lp14,Lp14_261134101,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134101.JPG,[4],train,-66.12554773,43.41698504
German_Bank_2010,Lp14,Lp14_261134117,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134117.JPG,[4],train,-66.12535621,43.41707266
German_Bank_2010,Lp14,Lp14_261134133,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134133.JPG,[4],train,-66.12518035,43.41714933
German_Bank_2010,Lp14,Lp14_261134148,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134148.JPG,[4],train,-66.12499382,43.41722587
German_Bank_2010,Lp14,Lp14_261134204,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134204.JPG,[4],train,-66.12478747,43.41730635
German_Bank_2010,Lp14,Lp14_261134220,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134220.JPG,[4],train,-66.12459493,43.41737772
German_Bank_2010,Lp14,Lp14_261134236,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134236.JPG,[4],train,-66.12437727,43.41745626
German_Bank_2010,Lp14,Lp14_261134252,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134252.JPG,[4],dropped,-66.12417329,43.41753091
German_Bank_2010,Lp14,Lp14_261134308,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134308.JPG,[4],dropped,-66.12398829,43.41759613
German_Bank_2010,Lp14,Lp14_261134324,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134324.JPG,[4],test,-66.12378053,43.41766618
German_Bank_2010,Lp14,Lp14_261134340,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134340.JPG,[4],test,-66.1235698,43.41773732
German_Bank_2010,Lp14,Lp14_261134355,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134355.JPG,[4],test,-66.12337503,43.41780247
German_Bank_2010,Lp14,Lp14_261134412,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134412.JPG,[4],test,-66.12314763,43.41787711
German_Bank_2010,Lp14,Lp14_261134427,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134427.JPG,[4],test,-66.12296248,43.41793651
German_Bank_2010,Lp14,Lp14_261134443,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134443.JPG,[4],test,-66.12275618,43.41800109
German_Bank_2010,Lp14,Lp14_261134459,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134459.JPG,[4],test,-66.12255263,43.41806418
German_Bank_2010,Lp14,Lp14_261134515,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134515.JPG,[4],test,-66.12234669,43.41812778
German_Bank_2010,Lp14,Lp14_261134531,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134531.JPG,[4],test,-66.12214417,43.41819071
German_Bank_2010,Lp14,Lp14_261134547,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134547.JPG,[4],test,-66.12193307,43.41825604
German_Bank_2010,Lp14,Lp14_261134602,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134602.JPG,[4],test,-66.12173913,43.41831614
German_Bank_2010,Lp14,Lp14_261134618,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134618.JPG,[4],dropped,-66.12151401,43.41838477
German_Bank_2010,Lp14,Lp14_261134634,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134634.JPG,[4],dropped,-66.12133577,43.41843843
German_Bank_2010,Lp14,Lp14_261134650,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134650.JPG,[4],train,-66.12111876,43.41850259
German_Bank_2010,Lp14,Lp14_261134706,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134706.JPG,[4],train,-66.12092575,43.41855883
German_Bank_2010,Lp14,Lp14_261134722,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134722.JPG,[4],train,-66.12071843,43.41862038
German_Bank_2010,Lp14,Lp14_261134730,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134730.JPG,[4],train,-66.1206331,43.41864636
German_Bank_2010,Lp14,Lp14_261134738,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134738.JPG,[4],train,-66.12053154,43.4186776
German_Bank_2010,Lp14,Lp14_261134754,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134754.JPG,[4],train,-66.12033525,43.41873895
German_Bank_2010,Lp14,Lp14_261134804,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134804.JPG,[4],train,-66.12020342,43.41878
German_Bank_2010,Lp14,Lp14_261134810,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134810.JPG,[4],train,-66.12012847,43.41880299
German_Bank_2010,Lp14,Lp14_261134825,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134825.JPG,[4],train,-66.11992145,43.41886648
German_Bank_2010,Lp14,Lp14_261134841,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134841.JPG,[4],train,-66.11971467,43.41892993
German_Bank_2010,Lp14,Lp14_261134857,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134857.JPG,[4],train,-66.11950586,43.41899486
German_Bank_2010,Lp14,Lp14_261134909,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134909.JPG,[4],train,-66.11935311,43.41904352
German_Bank_2010,Lp14,Lp14_261134913,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134913.JPG,[4],train,-66.11930179,43.41905985
German_Bank_2010,Lp14,Lp14_261134922,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134922.JPG,[2],train,-66.11918022,43.41909888
German_Bank_2010,Lp14,Lp14_261134928,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134928.JPG,[2],train,-66.11909577,43.41912575
German_Bank_2010,Lp14,Lp14_261134943,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134943.JPG,[4],train,-66.11892071,43.41918081
German_Bank_2010,Lp14,Lp14_261134959,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261134959.JPG,[4],train,-66.11871705,43.4192436
German_Bank_2010,Lp14,Lp14_261135012,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135012.JPG,[4],train,-66.1185515,43.41929454
German_Bank_2010,Lp14,Lp14_261135015,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135015.JPG,[4],train,-66.11851122,43.4193071
German_Bank_2010,Lp14,Lp14_261135022,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135022.JPG,[4],train,-66.11843777,43.41933044
German_Bank_2010,Lp14,Lp14_261135030,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135030.JPG,[4],train,-66.11833181,43.41936511
German_Bank_2010,Lp14,Lp14_261135034,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135034.JPG,[4],train,-66.11829479,43.41937726
German_Bank_2010,Lp14,Lp14_261135041,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135041.JPG,[4],train,-66.11819826,43.41940911
German_Bank_2010,Lp14,Lp14_261135046,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135046.JPG,[2],train,-66.11813271,43.41943073
German_Bank_2010,Lp14,Lp14_261135059,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135059.JPG,[2],train,-66.11796204,43.41948555
German_Bank_2010,Lp14,Lp14_261135108,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135108.JPG,[2],train,-66.1178522,43.41952024
German_Bank_2010,Lp14,Lp14_261135116,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135116.JPG,[4],train,-66.11776095,43.41954938
German_Bank_2010,Lp14,Lp14_261135132,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135132.JPG,[4],train,-66.11756479,43.4196112
German_Bank_2010,Lp14,Lp14_261135143,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135143.JPG,[4],train,-66.11741872,43.41965692
German_Bank_2010,Lp14,Lp14_261135148,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135148.JPG,[4],train,-66.11735157,43.4196779
German_Bank_2010,Lp14,Lp14_261135154,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135154.JPG,[4],train,-66.11727301,43.4197026
German_Bank_2010,Lp14,Lp14_261135201,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135201.JPG,[4],train,-66.11718308,43.41973086
German_Bank_2010,Lp14,Lp14_261135218,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135218.JPG,[4],train,-66.11696701,43.41979966
German_Bank_2010,Lp14,Lp14_261135234,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135234.JPG,[4],train,-66.1167779,43.41986084
German_Bank_2010,Lp14,Lp14_261135238,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135238.JPG,[4],train,-66.11671561,43.41988122
German_Bank_2010,Lp14,Lp14_261135249,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135249.JPG,[4],train,-66.11658343,43.41992388
German_Bank_2010,Lp14,Lp14_261135300,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135300.JPG,[4],train,-66.11643296,43.41997123
German_Bank_2010,Lp14,Lp14_261135306,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135306.JPG,[4],train,-66.11634381,43.41999863
German_Bank_2010,Lp14,Lp14_261135314,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135314.JPG,[4],train,-66.11624506,43.42002885
German_Bank_2010,Lp14,Lp14_261135320,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135320.JPG,[4],train,-66.11616873,43.42005209
German_Bank_2010,Lp14,Lp14_261135336,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135336.JPG,[4],train,-66.11597846,43.42011042
German_Bank_2010,Lp14,Lp14_261135352,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135352.JPG,[4],train,-66.11577883,43.42017385
German_Bank_2010,Lp14,Lp14_261135408,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135408.JPG,[4],train,-66.1155656,43.42024091
German_Bank_2010,Lp14,Lp14_261135424,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135424.JPG,[4],train,-66.11537403,43.42029937
German_Bank_2010,Lp14,Lp14_261135434,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135434.JPG,[4],train,-66.11525185,43.42033679
German_Bank_2010,Lp14,Lp14_261135440,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135440.JPG,[4],train,-66.11515874,43.4203653
German_Bank_2010,Lp14,Lp14_261135445,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135445.JPG,[4],train,-66.11509984,43.42038312
German_Bank_2010,Lp14,Lp14_261135455,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp14/Lp14_261135455.JPG,[4],train,-66.11494093,43.42043052
German_Bank_2010,Lp15,Lp15_261145741,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261145741.JPG,[4],train,-66.12017943,43.35351784
German_Bank_2010,Lp15,Lp15_261145757,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261145757.JPG,[4],train,-66.12047735,43.35347308
German_Bank_2010,Lp15,Lp15_261145813,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261145813.JPG,[4],train,-66.12080931,43.35342055
German_Bank_2010,Lp15,Lp15_261145829,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261145829.JPG,[4],train,-66.12117535,43.35336696
German_Bank_2010,Lp15,Lp15_261145845,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261145845.JPG,[4],dropped,-66.12153806,43.35331149
German_Bank_2010,Lp15,Lp15_261145901,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261145901.JPG,[4],test,-66.121833,43.3532598
German_Bank_2010,Lp15,Lp15_261145917,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261145917.JPG,[4],test,-66.12207474,43.35320791
German_Bank_2010,Lp15,Lp15_261145933,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261145933.JPG,[4],test,-66.12225898,43.35315915
German_Bank_2010,Lp15,Lp15_261145948,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261145948.JPG,[4],test,-66.12242778,43.353106
German_Bank_2010,Lp15,Lp15_261150004,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150004.JPG,[4],test,-66.12261704,43.35304197
German_Bank_2010,Lp15,Lp15_261150020,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150020.JPG,[4],test,-66.12279748,43.35297718
German_Bank_2010,Lp15,Lp15_261150036,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150036.JPG,[4],test,-66.12296113,43.35292016
German_Bank_2010,Lp15,Lp15_261150052,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150052.JPG,[4],test,-66.12321157,43.35285958
German_Bank_2010,Lp15,Lp15_261150108,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150108.JPG,[4],test,-66.12343978,43.35282667
German_Bank_2010,Lp15,Lp15_261150124,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150124.JPG,[4],test,-66.1236666,43.35280091
German_Bank_2010,Lp15,Lp15_261150140,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150140.JPG,[4],test,-66.1238446,43.35278084
German_Bank_2010,Lp15,Lp15_261150155,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150155.JPG,[4],test,-66.12400335,43.35276299
